fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0e7f9fdb.wav,2.1847145e-05,4.8572183e-05,4.0612387e-05,0.00048058547,7.339779e-05,0.00039911605,0.0032745558,0.00013278815,0.22702172,0.017308883,4.3422056e-05,0.032229938,0.0017956017,0.0090717105,6.646962e-05,3.78557e-05,5.403777e-05,0.00055764016,0.034634244,5.252306e-05,0.0049678823,3.6818168e-05,0.012020995,0.021811057,0.5895221,6.8238456e-05,0.0011788384,0.0014529672,0.00018345955,0.00013400278,0.0023954718,0.0003849919,1.7712786e-05,1.1538864e-05,0.0066327276,0.00072076137,0.012362223,0.0001633012,0.017644279,0.00022413183,0.00072100747
0e89fb66.wav,3.8400136e-09,4.5340907e-06,4.5093426e-08,4.727457e-07,7.378608e-08,0.99685645,4.1180214e-05,1.7319972e-07,4.0661496e-05,1.6724798e-08,9.649565e-06,2.4450562e-08,5.6846325e-08,1.5600997e-05,3.207748e-07,7.809024e-06,1.7754891e-08,2.6979187e-06,1.761598e-05,2.2353024e-05,1.3083319e-07,0.0025942554,2.6924218e-07,2.2095564e-06,2.092818e-06,8.9395165e-08,1.0405128e-07,3.1451495e-05,7.5742537e-06,2.1896303e-06,9.872012e-06,0.00013867924,2.4800798e-07,8.902889e-06,1.0027373e-06,5.269194e-07,6.526106e-05,6.468003e-08,8.589477e-08,1.1439411e-05,0.00010378129
0e974517.wav,8.799286e-06,0.0051576425,3.7663578e-06,0.029445102,0.0010769238,4.3297772e-05,0.027679548,0.00015061932,0.00012175838,2.3842533e-05,2.1649503e-06,6.902175e-06,0.12105745,4.085647e-05,0.00015486375,7.38064e-05,0.00036012175,0.003526021,0.024843352,0.02341266,0.0120150065,1.7753318e-06,5.2169333e-05,0.020552354,0.00042638395,1.628014e-05,0.005790722,0.67902666,0.0023801185,4.6272922e-05,0.0048546544,1.8899274e-05,0.00019612566,0.0032154208,0.016381908,0.007088449,0.0008706289,5.337895e-05,0.008400318,0.0012513013,0.0001715317
0ea3dbaf.wav,2.3989738e-05,0.9204939,0.00020413344,1.7829785e-05,0.0003796313,2.0399486e-06,2.5135445e-05,0.0018825032,3.4890004e-06,2.0175019e-06,8.441167e-05,2.7425388e-06,0.00091821206,3.7306172e-06,1.3451006e-05,2.2261169e-05,0.0037353472,7.2936935e-05,1.23067e-05,3.5842164e-05,2.6141513e-05,1.2089609e-07,0.00046233565,0.004945917,2.2369706e-05,0.00018972787,5.66963e-05,0.00073855877,2.2895012e-05,6.0894563e-05,1.1767631e-05,8.206234e-06,1.7624843e-06,9.553992e-05,8.4485844e-05,1.6658048e-05,4.710209e-05,6.129683e-05,0.010653686,0.054557808,5.6565888e-08
0eb63f5a.wav,9.5532776e-08,4.7504154e-06,1.1608976e-08,6.848662e-09,2.5526756e-06,6.6755077e-09,7.143824e-08,2.412844e-09,3.1825086e-06,1.4642819e-09,9.265237e-08,0.00026651434,0.0107197855,1.644564e-08,2.5016307e-05,1.7057044e-08,3.3144383e-07,2.1526223e-05,3.798694e-06,6.5022924e-08,4.3440286e-06,1.86099e-10,0.007576681,5.933675e-05,3.1360756e-07,1.5226217e-08,4.4755925e-06,1.2839878e-05,4.6694026e-05,8.18475e-06,1.924965e-08,2.5675968e-07,2.1731131e-10,1.261956e-08,3.41336e-06,7.449093e-05,0.00024633837,7.581616e-09,0.9809136,1.0951971e-06,1.1164976e-10
0ec012fc.wav,2.991234e-06,0.00023937953,2.3399111e-06,1.3644229e-05,6.66164e-07,2.3905052e-08,3.2508284e-05,3.827335e-06,8.865621e-07,5.8571857e-07,1.19106524e-07,1.9936271e-08,0.02506053,1.7085564e-07,8.3330235e-07,1.2205492e-06,6.919496e-05,2.8008114e-06,0.9483708,0.013260585,0.0030400276,4.829679e-09,1.5063147e-06,0.008968715,9.6838885e-05,6.744695e-06,5.347655e-07,3.0584815e-05,2.4511698e-06,1.5224858e-08,1.953906e-06,1.0350627e-06,5.613747e-07,4.282645e-06,1.2196608e-05,0.0007239305,2.79948e-07,3.930754e-05,2.6314726e-06,3.1573006e-06,4.289475e-08
0ecb56ad.wav,4.9082715e-05,1.2863637e-06,1.8024441e-06,2.2110348e-06,3.565679e-06,1.0413298e-06,0.00033950695,1.5649104e-05,0.0024789602,0.3735733,6.4192415e-07,0.037961457,0.029159,0.0125733055,0.14407153,9.32373e-06,2.6093501e-05,0.001062278,0.0005176806,1.0066182e-06,0.00023825471,5.968985e-08,0.0006113565,0.13703392,0.052765455,8.312057e-06,2.9556713e-06,0.0029676827,3.1197203e-05,1.6971162e-06,0.17864181,0.0006605156,0.00022330332,6.448986e-08,5.1608987e-07,0.0006603973,0.024016134,2.8269174e-05,0.0002522649,4.205911e-06,2.8503107e-06
0ee42262.wav,0.001066774,0.15363231,0.25540206,0.0005837595,0.020322232,0.00045920248,0.00078932726,0.011127803,0.00022706494,0.00016784255,0.0011238168,0.00010722163,0.0018094765,0.0003420019,0.00046630684,0.22701107,0.15595134,9.390843e-05,0.0023854508,0.0048223357,0.0016934933,0.00035262675,0.00030321314,0.057292733,0.00038078334,0.005652744,0.0052563264,0.0008511059,0.0002145438,0.003764277,0.002297434,0.0016941711,0.00064712175,0.0026154788,0.0055897865,0.05660191,0.00052665576,0.00088286895,0.0051411223,0.009379302,0.00097098644
0f01e836.wav,6.786579e-05,2.4176978e-07,5.688305e-07,6.3994835e-06,1.1081295e-08,3.17464e-06,0.0019045444,4.572873e-06,0.00027094383,0.003358451,1.5158892e-06,0.0006880721,4.115417e-05,0.700581,2.4365346e-07,2.3267928e-08,9.0176854e-07,1.6875322e-07,5.239388e-05,8.849135e-08,9.780115e-07,8.227435e-08,0.0013963317,0.00021048308,0.29065108,5.0628313e-07,3.3053216e-06,8.97455e-05,6.0212636e-07,1.2188006e-08,0.00049293274,4.5286775e-05,5.7591535e-08,6.986193e-09,3.5910693e-06,4.3453826e-07,5.8177433e-05,1.4209362e-05,4.8334252e-05,9.520755e-08,1.3662136e-06
0f18c55b.wav,5.528819e-07,1.7345845e-07,2.0373157e-08,1.7603115e-07,6.4493133e-07,6.835266e-07,0.0033865478,1.9711469e-07,0.40532234,0.092275746,2.434854e-07,0.057989962,0.0073038186,0.0015030855,0.40988043,1.0362914e-07,3.2995518e-07,0.0018073727,0.0003970568,1.0407706e-06,0.00077244814,8.62776e-08,0.0003506264,0.0033880891,0.0026185878,2.5685065e-06,1.1867036e-06,9.153001e-05,9.212073e-06,6.028377e-08,0.011366301,2.5996573e-05,1.5179045e-05,2.319828e-08,1.1021459e-06,1.3031619e-05,0.001435099,2.4570258e-05,4.7446465e-06,1.9291624e-06,7.04741e-06
0f1a5928.wav,0.00032860914,0.002722106,0.00011908882,0.043505874,0.0021865498,0.00017997419,0.0016301799,0.007996911,0.00019774442,0.00017097824,2.993303e-05,0.0003090343,0.005406128,0.00018494103,0.00021522594,0.0017847447,0.0016351595,0.0011709162,0.6358732,0.0016502592,0.15029767,5.9216723e-05,0.0012081634,0.0058549354,0.0008924255,0.0005308558,0.044558115,0.011354365,0.01580238,0.00028239362,0.00059354823,0.0021528169,0.000112929985,0.0033906023,0.036404192,0.004560787,0.0011669965,4.7073932e-05,0.009940153,0.00328846,0.0002044422
0f1dbff5.wav,0.04024558,0.3275983,0.026074752,0.00035253365,0.03514728,9.0942696e-05,0.0006822784,3.3425425e-05,6.3613385e-05,0.0001591833,0.00023499757,9.838962e-05,0.034906436,1.122859e-05,0.00083459,7.486051e-05,0.039307136,0.0015641605,0.0014730539,0.08774341,0.012312846,4.1238496e-07,0.01670006,0.19538753,0.01899967,0.006894025,0.0014719951,0.0006421012,0.0001675197,0.00073604006,0.02807224,0.0007212436,0.0007117112,0.00016851425,0.0010714171,0.0013159584,0.00079499866,0.07901045,0.0015359919,0.036581878,7.2288863e-06
0f274e7a.wav,2.030486e-05,0.038936254,7.868988e-05,0.0006898444,0.00051952567,0.00030340155,0.0085717365,1.3423664e-05,3.198796e-05,9.376358e-06,5.3332074e-06,9.216522e-06,0.050390214,7.8580175e-05,8.5037005e-05,2.3209965e-05,0.0013444881,5.9447095e-05,0.009763768,0.6778837,0.00042727843,1.8419327e-05,0.0017420152,0.0055883233,0.00041437938,9.049867e-06,0.0013646127,0.11059077,0.00034043554,0.0069271578,0.00018315588,6.957185e-05,1.2985255e-06,4.176794e-05,0.011187738,0.004322893,0.0010752664,0.0013522228,0.03796973,0.027553711,2.6734751e-06
0f444884.wav,0.83155507,5.130347e-05,0.00046526143,0.00054687256,0.00010614148,4.0713644e-06,5.74037e-05,0.0014412467,9.1589594e-05,0.016266152,4.2270964e-05,0.036633175,0.0006557806,0.0008390127,3.2854703e-05,7.688426e-05,0.04871634,4.2361804e-05,0.00017078567,3.2076703e-05,0.0003179239,8.525071e-07,0.00842406,0.011181102,0.030620333,0.00027890352,0.0010449854,0.0004097955,0.0006134143,3.8167476e-05,0.0010381222,0.0039852588,0.0008768839,5.5643304e-05,3.9070397e-05,0.00035334646,3.2767275e-05,0.0002614587,0.0014658688,0.0009836428,0.00015169145
0f53ac39.wav,0.9491057,0.0002230344,0.00021771328,0.004807891,6.418241e-05,1.2443412e-06,3.3059798e-05,0.0028893587,3.9866853e-05,1.3926575e-05,0.0028399108,4.3390686e-05,0.00017066557,0.000118507145,2.6421028e-06,1.2552776e-05,0.014471249,1.5142549e-05,0.00019186434,3.2294276e-05,6.63111e-05,4.579994e-07,0.00015778567,0.000993896,0.0030103545,0.0001911431,0.0025633406,0.00041992555,0.00020319369,1.4856728e-06,8.7672495e-05,0.0004713803,4.863375e-05,0.014275346,8.082787e-05,4.1152452e-05,3.4291859e-06,1.0921549e-05,0.0007529156,0.0012362342,8.928708e-05
0f5c62dd.wav,1.9421755e-05,0.0064468808,0.0010554285,0.00013179288,0.13670845,7.236449e-05,0.00036290445,0.034616377,0.00049081165,0.00038964796,9.824704e-06,0.002351445,0.00069874455,0.00012275406,9.8151846e-05,0.016807856,0.017031765,2.3364566e-05,0.022523515,3.0447225e-05,0.01044534,1.98371e-05,0.03129972,0.04569608,0.00030740202,0.00017448752,0.005415931,0.033481263,0.00036026578,0.32936475,0.00012020312,0.00039023103,1.6898664e-05,3.7891357e-05,0.0021670253,0.00768962,0.006652981,7.926339e-05,0.22315952,0.06310313,2.6182375e-05
0f6e2a63.wav,3.8870843e-05,8.827061e-07,1.5628028e-05,0.00010778094,1.8320793e-07,1.9339222e-06,0.004972624,5.7185065e-07,0.006857351,0.00032748553,1.0947051e-06,2.0685527e-06,0.0266097,0.0002604639,2.9317533e-05,2.7563801e-06,1.9168642e-06,1.0885574e-05,0.12636812,0.0017117336,0.0011389372,8.717261e-09,6.7043798e-06,0.12565921,0.69936776,0.00011350472,7.8420984e-05,2.4104895e-06,1.085322e-07,7.0131922e-09,0.0009457509,8.103184e-06,9.0772555e-06,2.1583877e-07,1.5129113e-05,0.0004476779,7.3744873e-06,0.0042668176,8.242793e-06,2.8590077e-06,0.0006003816
0f70f92f.wav,1.317254e-05,0.00025669378,3.1164072e-07,9.280714e-06,1.4043763e-05,0.0022938892,0.1128304,7.252415e-06,0.00011020873,3.4180346e-06,0.00028760254,9.088034e-06,0.002319953,0.005585464,0.0016041578,6.0836584e-07,2.6241091e-06,0.00022607284,0.000326705,0.00043908824,4.6461464e-06,1.9112196e-05,0.00076320366,0.002399485,9.885097e-05,1.6940036e-06,4.0189596e-05,0.61231816,0.00035834828,2.1131298e-05,0.0005722969,3.7161677e-05,7.8835296e-07,1.0278017e-05,1.3157818e-06,5.5915658e-05,0.25685406,2.908401e-05,3.0363328e-05,3.9895625e-05,4.0091195e-06
0f72651c.wav,0.7001639,0.00064661575,0.0016878808,0.0021327517,0.0004744244,5.0153376e-06,0.003629663,0.0003294397,0.00010274884,0.0037583192,0.0034010524,0.0009041657,0.0013545913,0.0023244868,0.003352935,1.81764e-05,0.0013607389,0.00013308803,0.0051421872,8.1261875e-05,0.0019392979,2.802548e-07,0.003324402,0.016696235,0.0038523397,0.003698925,0.014253859,0.00017042799,5.031e-05,1.3270477e-06,0.16060312,0.0014029222,0.00083374477,0.002256151,6.5991764e-05,0.0001528998,0.00013089119,0.0017576946,0.00038134743,0.057400294,2.4126113e-05
0f7f0d86.wav,7.42764e-06,1.3408021e-05,3.9065696e-08,2.497084e-07,1.1743417e-06,1.0043009e-08,3.2761898e-06,8.8916846e-07,1.2610272e-07,1.436278e-08,1.5386378e-05,3.0392875e-06,0.9957884,4.3812653e-07,9.1913906e-05,9.624078e-10,7.6841854e-05,0.0014705992,1.0595587e-07,2.2380698e-06,3.9313637e-08,7.2134604e-11,1.5263299e-06,0.002317022,2.5819165e-05,4.0271524e-07,1.4866364e-06,9.669393e-05,3.7651141e-06,2.15008e-08,1.4322526e-06,1.3488119e-06,5.5655844e-09,6.9602066e-07,3.83634e-08,5.0537947e-06,8.994605e-06,1.6107971e-07,5.907958e-05,8.676354e-07,1.2798146e-09
0f936928.wav,1.9964955e-07,9.27458e-05,0.00013185068,3.6334864e-06,3.2308392e-06,1.2853211e-07,5.8370836e-07,0.03974692,5.2645486e-08,1.3091839e-05,1.128311e-08,1.9452601e-08,3.698903e-07,3.7062514e-07,1.6312452e-08,0.9592781,0.00050710246,9.419482e-09,3.6011043e-06,7.727243e-08,1.6694652e-05,8.2691805e-08,4.2054623e-08,0.00013155388,3.2080884e-06,1.07578235e-05,5.2019425e-07,5.7569326e-07,4.823444e-08,6.870413e-06,3.1666518e-06,9.360251e-06,1.2354849e-05,3.541856e-07,5.5670725e-06,4.3613604e-06,3.7516326e-08,4.0032702e-08,9.835435e-06,2.1406456e-06,3.3241545e-07
0f96c40d.wav,0.00043390912,7.618618e-08,6.481964e-06,4.223276e-06,1.0425181e-07,3.3968195e-06,0.0017228264,9.300511e-08,0.0031302061,3.3141348e-06,0.08043226,6.621917e-06,0.0003354605,0.0042286264,2.612766e-06,6.3123375e-11,1.0416018e-07,1.7496837e-06,0.001587643,3.4836643e-07,4.1816054e-07,1.6534776e-09,6.472522e-05,0.0064723655,0.8966793,1.0289604e-07,6.4510555e-06,8.860023e-06,3.1245684e-09,2.634232e-10,0.002322534,0.00010140619,2.3948367e-08,2.0232187e-07,2.9779775e-07,4.4991168e-07,0.002379628,2.259588e-05,3.8786926e-05,1.125736e-06,6.933197e-07
0fa3ee45.wav,0.00015437305,0.06587766,0.0042002285,6.197698e-05,0.0062282337,4.5650586e-06,1.5589907e-05,0.0018166058,2.287658e-06,6.631712e-05,3.8497208e-05,3.9938463e-06,0.00024815134,2.657245e-06,3.0998406e-05,0.00041881425,0.0054178573,6.793441e-05,0.0024297165,0.00040823396,0.0002780971,8.7241654e-07,0.00010086034,0.0007383753,8.199325e-05,0.0016046267,4.4506953e-05,6.2163745e-05,4.8579903e-05,0.00012843496,0.00047229303,6.4980624e-05,1.820527e-05,6.0604012e-05,0.0016872897,3.383799e-05,2.5310852e-05,0.00011270654,0.0003489763,0.90659213,4.068893e-07
0fb0c2e1.wav,3.026063e-05,2.0420541e-06,1.4161321e-06,6.3256084e-05,1.2502352e-06,8.700645e-08,0.00021116775,1.8918496e-05,6.586075e-06,0.19970743,7.246901e-08,0.00017388882,0.00022503528,4.1994703e-05,0.0006382777,7.4853974e-06,2.451981e-05,0.00025616077,9.173615e-05,8.222433e-06,0.004383716,4.6736265e-08,3.0189549e-05,0.000798179,0.00022278144,3.0908363e-05,1.3796293e-06,9.338005e-05,2.9291567e-05,1.558568e-07,0.78089106,0.00035075058,0.011506527,3.369494e-07,3.6216975e-06,6.473489e-06,1.6610533e-05,1.8602293e-05,2.9542437e-06,0.00010216286,1.0899183e-06
0fb464cf.wav,4.5489548e-10,7.295997e-08,5.953181e-09,9.374622e-09,4.6500756e-10,6.1749546e-08,0.0005957797,6.6110695e-10,3.5539423e-07,1.8478107e-06,5.7319958e-11,4.4865153e-11,1.4457045e-07,3.3867465e-08,4.1202064e-08,8.2938467e-10,1.9415713e-09,6.951453e-10,1.4993641e-06,0.00016185295,9.7413405e-08,1.8153673e-10,8.3824865e-08,4.9700913e-05,8.594466e-06,1.4881988e-07,9.733852e-09,2.8219108e-07,2.443686e-11,2.9029983e-09,3.9099336e-07,8.536228e-09,1.3903667e-07,9.343814e-12,2.7942168e-08,7.659039e-09,6.9866507e-10,0.9991787,9.722671e-11,1.9358001e-08,8.9602224e-08
0fc39673.wav,0.0017003057,0.00048501012,0.0018628909,0.011095764,0.00023386555,1.7733726e-05,0.0001485834,0.009039144,0.00011246134,0.0012038004,0.00015171825,4.7173476e-06,0.00073633913,0.00015330827,3.2404376e-05,0.000113950984,0.00269994,0.0007001519,0.018323159,0.00039177694,0.0044661523,6.907407e-06,1.0804523e-05,0.06044601,0.005209472,0.0003942112,9.620957e-06,0.03394065,0.00053895236,1.06564685e-05,0.6362884,0.006814078,0.06899541,0.009576328,0.00010763688,0.00033320434,0.00014684521,8.36323e-05,0.00081650255,0.12255448,4.302391e-05
0fcdc341.wav,5.4575486e-09,1.1072112e-06,1.181143e-08,3.659099e-10,7.943148e-07,9.666672e-08,3.5936994e-06,5.3180766e-08,1.04967356e-07,1.2679969e-07,4.3849226e-08,7.922287e-06,7.845245e-06,5.2223434e-08,1.4543876e-06,1.417179e-09,7.160689e-07,1.1569514e-07,1.3314415e-08,3.0605667e-09,1.4867894e-07,3.7928962e-11,0.9977271,0.0019828447,6.499172e-07,2.8844122e-10,1.7490198e-07,3.527946e-05,7.872751e-08,4.8140823e-06,1.1171714e-07,5.4161032e-06,4.2352888e-10,9.900559e-11,3.1215695e-08,1.4365698e-07,0.00021380377,1.71514e-07,5.2143355e-06,3.9485556e-08,2.7195992e-11
0ff26813.wav,3.0867011e-09,4.181314e-08,2.2952792e-11,1.8226222e-09,1.5731468e-10,4.159521e-11,1.51176e-06,1.0235374e-10,2.9419598e-09,5.564086e-07,1.209228e-10,4.0810747e-08,0.9582081,1.6011481e-10,4.8716116e-05,2.266471e-11,4.1545558e-08,0.041632343,9.2982276e-08,0.000101220256,8.604865e-07,1.5461172e-12,1.27824595e-08,1.3580375e-06,8.1812817e-07,1.4874567e-08,4.9183185e-10,4.7215565e-09,6.426874e-07,3.5763805e-11,3.2438916e-06,7.0182917e-09,1.6380783e-09,2.5827213e-10,1.35931355e-08,4.951295e-08,1.5609327e-08,4.686844e-08,6.0964234e-09,2.0743065e-07,2.4827581e-12
0ff3a423.wav,2.307059e-05,0.05386041,0.002499524,5.390704e-05,0.0038801765,0.081616305,0.0006080317,0.0111732455,0.0013201296,1.954784e-06,0.008723506,6.0530087e-06,8.324964e-05,0.00047491814,2.7528506e-05,0.0016569743,0.0006632098,5.7154026e-05,0.003275223,0.0002564899,2.5365163e-05,0.029396558,0.00022505564,0.0024088726,0.00012083261,2.442808e-05,0.00023080262,0.66971993,0.0003467657,0.021879854,0.00036101212,0.05776552,1.643716e-05,0.0067764665,0.0014409065,0.00040020657,0.027468964,2.7610826e-05,0.009037404,0.0020038341,6.2068575e-05
0ff4262d.wav,0.00033907872,3.617119e-05,0.0003246927,2.934518e-06,1.8387482e-05,2.5594272e-06,2.29778e-05,0.00011634908,1.5394033e-06,2.414824e-08,0.99801314,6.3618494e-08,6.1156056e-06,1.6260914e-05,1.5980402e-06,7.122954e-07,3.1573963e-05,8.5979553e-07,2.27997e-05,8.122575e-07,1.6647721e-07,1.3733153e-06,1.867525e-06,0.00026739636,4.324084e-06,5.3680005e-06,2.3295572e-05,8.733182e-06,2.149752e-08,1.579051e-07,7.216002e-05,0.0005189136,5.644067e-07,7.925243e-05,5.419875e-07,6.603245e-06,2.9521023e-05,3.5822129e-07,3.3408708e-06,1.1561789e-05,5.6896397e-06
0ff6fdf5.wav,3.502564e-05,0.1750571,4.7309626e-05,0.0005617268,6.833604e-05,0.0005943531,0.002917593,0.00015136613,2.677704e-05,2.1947748e-05,7.663041e-06,4.266974e-05,0.25413206,7.9255165e-05,0.00036864387,0.0011935802,0.0054100268,0.0027983102,0.013542495,0.381352,0.0042526987,0.00013274452,0.0022318265,0.005077831,0.00024057993,4.879469e-05,0.0005869953,0.023244925,0.02517641,0.00091627956,0.00028017038,0.00051779154,4.199449e-06,0.00075013464,0.008572154,0.033106994,0.0021452422,0.000121755715,0.017768381,0.03641311,2.6361658e-06
0ffff94f.wav,2.1079964e-09,5.3059665e-07,6.6459685e-11,1.2148368e-07,4.4087154e-11,9.268455e-09,0.9989742,1.6318309e-10,9.862641e-10,1.5329027e-09,1.6928218e-09,5.4400512e-11,9.661247e-05,7.813794e-06,1.2990317e-08,1.5563423e-12,4.906224e-09,8.10204e-10,1.8343567e-06,0.0007728158,1.363754e-08,2.0566203e-10,1.2966312e-05,9.829696e-07,4.1213772e-07,8.181732e-11,3.898833e-08,6.844917e-06,2.0420172e-10,6.9143406e-11,2.378046e-08,2.0595351e-08,9.318549e-13,7.607994e-11,1.5194985e-08,2.8921143e-09,7.8341486e-08,0.00012459925,5.900532e-09,9.699021e-09,1.5357661e-11
100009e2.wav,0.00026037372,4.330192e-08,2.4643072e-07,8.21413e-07,2.3592718e-06,4.683733e-08,2.787312e-07,6.1853734e-07,0.00015215547,0.0022337642,1.9121502e-09,0.99172384,1.95276e-05,0.0003250636,3.9442984e-06,6.952347e-07,9.616484e-06,2.376673e-07,3.588382e-05,1.0085444e-08,5.7912275e-06,6.2645746e-08,0.00021799756,6.3245448e-06,0.0016674037,2.3690325e-06,2.0584807e-06,0.00040569314,0.0006548149,2.3456005e-06,2.3255132e-05,0.00011716315,2.8175514e-06,3.3643385e-08,1.4314826e-06,3.1219904e-05,5.3264407e-06,6.061753e-07,0.0020824468,1.7271266e-07,1.2081822e-06
10086933.wav,1.8375612e-06,0.00038144703,3.345219e-05,2.1516968e-05,0.00235566,1.5536876e-05,1.3341197e-06,0.00014784226,2.6570135e-05,5.745145e-07,8.162267e-07,1.0353849e-05,5.626526e-06,3.2918883e-06,8.1542987e-07,0.0060499483,0.00046815487,4.5261416e-07,0.00011738765,4.304612e-06,6.5886475e-06,0.000110955385,1.3648611e-05,2.4996016e-05,5.4229204e-06,2.518734e-06,0.0002117254,0.004441313,0.00013842044,0.63658017,4.1948846e-07,8.385386e-06,8.7793603e-07,0.00017479737,0.0018311009,9.743564e-05,3.083486e-05,8.0356153e-07,0.3465285,0.00014085631,3.2232954e-06
10099e50.wav,0.0003935863,0.0033797002,3.1206513e-05,0.0033271662,0.0012251885,0.00015344982,0.0010190691,0.0010385057,0.0011052791,0.00055695116,6.094159e-06,0.0008296403,0.00048210516,0.00025818302,1.5759917e-05,4.5229655e-05,0.00089975906,0.0030778404,0.12105233,0.000368993,0.5752108,2.7094e-05,0.0031228606,0.011075499,0.00042242245,8.95256e-05,0.0111579485,0.06399577,0.053126104,0.00018791652,0.005737439,0.0005875568,9.755974e-05,0.0010284026,0.119681425,6.10847e-05,0.0063660676,3.2928976e-05,0.0071260245,0.0015762353,2.3310222e-05
100f6b3f.wav,0.00025034472,8.143136e-05,5.2365444e-06,5.527616e-05,1.5554976e-06,3.3844888e-05,0.023319751,1.5914069e-05,1.6008657e-05,0.0037479615,3.203932e-05,8.145322e-06,0.00024646535,0.0054710223,0.00044148217,8.440154e-06,3.7648772e-06,0.00012428006,0.00039558735,0.00021282515,5.246264e-05,1.4390166e-05,2.1697007e-05,8.2916136e-05,0.00023087086,0.00011193332,1.5645917e-05,0.0002663282,1.8789735e-05,1.3875942e-07,0.9638965,0.00011994522,0.0003493909,5.146271e-06,1.3403826e-05,9.755575e-06,0.00023147956,3.85447e-05,4.8014635e-07,4.2313448e-05,6.543265e-06
102ef2c7.wav,7.7523524e-08,5.8228625e-06,1.6730222e-05,3.2425018e-07,9.923469e-06,5.0282885e-08,3.1763804e-08,0.00042607437,1.2648496e-07,1.1425781e-06,2.9249343e-09,8.227693e-08,3.1395068e-08,7.255874e-08,1.4057598e-08,0.99940896,6.051774e-05,2.9493483e-09,1.221738e-06,8.6879e-09,2.6820583e-06,8.49995e-08,1.1785305e-08,3.0532515e-06,2.935724e-07,7.636219e-06,1.9416993e-06,8.1895216e-08,6.716579e-08,1.1775144e-05,5.492428e-07,5.9034323e-07,2.0920065e-06,6.8908156e-07,2.1525616e-06,6.1671253e-06,1.5584726e-08,3.941428e-09,2.2992146e-05,5.2359533e-06,6.43597e-07
1032e684.wav,6.282101e-05,0.50558174,0.00062762585,0.0003903194,0.0069593005,3.8691805e-06,0.009963944,0.00044146576,1.3662186e-05,5.739936e-06,0.00014413978,1.3662374e-06,0.2973711,7.6385775e-05,0.004656369,0.0007387549,0.005389763,8.9177294e-05,0.000380227,0.024006737,0.0014814676,2.1910284e-07,3.40219e-05,0.024007505,6.615948e-05,0.056255195,0.0037365463,0.002192011,4.268381e-05,3.5042383e-06,0.0017499417,2.87068e-05,4.399781e-05,0.00029149902,4.5584937e-05,0.050982628,2.0897132e-05,0.001352245,4.985747e-05,0.0006233049,8.757672e-05
10357e1e.wav,1.1459017e-05,0.00071285473,0.002236344,4.268852e-05,0.00053148036,1.6016799e-06,8.678304e-07,0.00044352477,2.1672256e-06,1.7697544e-06,8.3290826e-07,3.5567407e-06,1.3980664e-05,1.2678332e-06,7.514085e-07,0.9115844,0.07940447,4.4811733e-07,2.1621072e-05,8.636581e-06,0.00022059656,6.547917e-07,1.2511306e-06,0.00015871422,5.5540054e-06,0.00030968938,9.285695e-05,3.8666158e-06,7.1536833e-06,9.9254925e-05,9.629015e-06,4.775966e-05,1.1831924e-05,0.00015743193,4.205909e-05,0.0025297152,6.3091164e-07,1.5825851e-06,0.0008429015,0.00040220254,3.0032748e-05
103dfb7c.wav,1.717094e-05,1.5638904e-06,1.2440864e-06,3.840207e-06,2.116327e-06,1.4514111e-06,8.3777464e-05,2.4877475e-06,0.0008192638,0.00039054616,3.1928441e-06,0.0029247093,0.0025980303,0.0015921999,4.3186656e-06,3.4752008e-09,6.464987e-05,0.0005146824,0.000106430634,9.21003e-07,6.14541e-05,1.4386287e-09,0.0009511306,0.011009591,0.9698193,4.3142056e-05,5.9855415e-07,0.0002479876,4.512872e-06,4.5900418e-08,0.0069221766,0.00019530275,2.8593064e-07,2.2338142e-08,1.078588e-06,4.0747545e-06,0.0013792916,0.00013818842,8.7685825e-05,1.4394077e-06,1.806437e-07
105f3923.wav,0.0007110324,0.046995282,0.0029825391,0.017328683,0.2575657,0.0005114068,0.0010916309,0.0060283225,0.00013750578,3.059257e-05,0.06604944,6.610656e-05,0.00064298086,0.00023511154,0.0014356999,0.0017543862,0.0009721915,0.0030716602,0.24940945,0.0030783687,0.0012191787,0.0019622494,6.609565e-05,0.001929088,0.00023645711,0.017674489,0.03918532,0.0019370677,0.0014885719,0.0022600875,0.0010422147,0.0011895385,0.00015495837,0.18920143,0.026169106,0.0015932904,0.0010490126,0.000117489144,0.0043046116,0.046271425,0.0008502643
1068cb59.wav,6.089712e-06,0.00014574929,1.944923e-06,5.905493e-06,2.523018e-05,7.761691e-06,1.992952e-05,2.0235855e-05,0.00029852102,2.8793113e-05,2.0377632e-07,0.0039479593,0.014779371,2.70096e-05,8.770699e-06,6.947629e-06,0.00035796379,0.001786982,0.004251615,1.710435e-05,0.0030000396,5.0236513e-06,0.013148768,0.00088585867,0.00024236768,1.4169973e-05,0.00030388669,0.00471543,0.9175093,0.0005473381,2.3798548e-05,2.1573376e-05,3.238751e-07,4.4165714e-05,0.00050717127,0.0006303209,0.0028311328,2.3214632e-06,0.02963896,0.00018364233,3.2972355e-07
